Key,koreana
perkKnifeGuyRank2Desc,날붙이 무기의 데미지 +20%. 스태미너 소모량 -20%\n공격속도 +10%. 날붙이 무기의 채집량 +15%\n헤드샷 데미지 +10%. 머리 파괴 확률 +15%\n팔다리 파괴 확률 +10%. 기본 공격 스태미너 소모량 -10%\n맹렬한 공격 스태미너 소모량 -6%
perkKnifeGuyRank3Desc,날붙이 무기의 데미지 +30%. 스태미너 소모량 -30%\n공격속도 +15%. 날붙이 무기의 채집량 +20%\n헤드샷 데미지 +20%. 머리 파괴 확률 +30%\n팔다리 파괴 확률 +20%. 기본 공격 스태미너 소모량 -15%\n맹렬한 공격 스태미너 소모량 -9%\n내구도 소모량 -20%
perkKnifeGuyRank4Desc,날붙이 무기의 데미지 +40%. 스태미너 소모량 -40%\n공격속도 +20%. 날붙이 무기의 채집량 +25%\n헤드샷 데미지 +20%. 머리 파괴 확률 +30%\n팔다리 파괴 확률 +30%. 기본 공격 스태미너 소모량 -20%\n맹렬한 공격 스태미너 소모량 -12%\n내구도 소모량 -20%
perkKnifeGuyRank5Desc,날붙이 무기의 데미지 +50%. 스태미너 소모량 -50%\n공격속도 +25%. 날붙이 무기의 채집량 +30%\n헤드샷 데미지 +30%. 머리 파괴 확률 +45%\n팔다리 파괴 확률 +45%. 기본 공격 스태미너 소모량 -25%\n맹렬한 공격 스태미너 소모량 -15\n내구도 소모량 -20%
perkKnifeGuyRank1ShortDesc,칼잡이 1
perkKnifeGuyRank2ShortDesc,칼잡이 2
perkKnifeGuyRank3ShortDesc,칼잡이 3
perkKnifeGuyRank4ShortDesc,칼잡이 4
perkKnifeGuyRank5ShortDesc,칼잡이 5
perkMiner69rDesc,"바위와 나무를 더 빠르게 부수도록 블록 데미지를 증가시켜 채광에 쏟는 노력을 최대화합니다\n채굴도구: 곡괭이, 삽, 소방도끼, 나사송곳, 전기톱"
perkMiner69rName,광부 69
perkMiner69rRank1Desc,니퍼 도구
perkMiner69rRank2Desc,신참 조니
perkMiner69rRank3Desc,먹멘
perkMiner69rRank4Desc,바위 폭격기
perkMiner69rRank5Desc,광부 69
perkMiner69rRank1LongDesc,채굴도구의 블록 데미지 +20%\n채굴도구의 스태미너 소모량 -10%\n채굴도구의 채집량 +20%
perkMiner69rRank2LongDesc,채굴도구의 블록 데미지 +40%\n채굴도구의 스태미너 소모량 -20%\n채굴도구의 채집량 +40%
perkMiner69rRank3LongDesc,채굴도구의 블록 데미지 +60%\n채굴도구의 스태미너 소모량 -30%\n채굴도구의 채집량 +60%
perkMiner69rRank4LongDesc,채굴도구의 블록 데미지 +80%\n채굴도구의 스태미너 소모량 -40%\n채굴도구의 채집량 +80%
perkMiner69rRank5LongDesc,채굴도구의 블록 데미지 +100%\n채굴도구의 스태미너 소모량 -50%\n채굴도구의 채집량 +100%
perkTheOutlawName,무법자
perkTheOutlawDesc,예전 방식으로 분쟁을 해결하세요. 결국 종말입니다
perkTheOutlawRank1Desc,권총의 데미지 +10%. 연사속도 +15%\n재장전속도 +10%. 헤드샷 데미지 +10%\n머리 파괴 확률 +15%. 팔다리 파괴 확률 +5%
perkTheOutlawRank2Desc,권총의 데미지 +20%. 연사속도 +20%\n재장전속도 +15%. 헤드샷 데미지 +10%\n머리 파괴 확률 +15%. 팔다리 파괴 확률 +10%
perkTheOutlawRank3Desc,권총의 데미지 +30%. 연사속도 +25%\n재장전속도 +20%. 헤드샷 데미지 +20%\n머리 파괴 확률 +30%. 팔다리 파괴 확률 +20%
perkTheOutlawRank4Desc,권총의 데미지 +40%. 연사속도 +30%\n재장전속도 +25%. 헤드샷 데미지 +20%\n머리 파괴 확률 +30%. 팔다리 파괴 확률 +30%
perkTheOutlawRank5Desc,권총의 데미지 +50%. 연사속도 +35%\n재장전속도 +30%. 헤드샷 데미지 +30%\n머리 파괴 확률 +45%. 팔다리 파괴 확률 +45%
perkTheOutlawRank1ShortDesc,무법자 1
perkTheOutlawRank2ShortDesc,무법자 2
perkTheOutlawRank3ShortDesc,무법자 3
perkTheOutlawRank4ShortDesc,무법자 4
perkTheOutlawRank5ShortDesc,무법자 5
perkBoomStickName,붐스틱
perkBoomStickDesc,내 요술봉이... 터진다!
perkBoomStickRank1Desc,샷건의 데미지 +10%. 연사속도 +15%. 재장전속도 +10%\n헤드샷 데미지 +10%. 머리 파괴 확률 +15%\n팔다리 파괴 확률 +5%
perkBoomStickRank2Desc,샷건의 데미지 +20%. 연사속도 +20%. 재장전속도 +15%\n헤드샷 데미지 +10%. 머리 파괴 확률 +15%\n팔다리 파괴 확률 +10%
perkBoomStickRank3Desc,샷건의 데미지 +30%. 연사속도 +25%. 재장전속도 +20%\n헤드샷 데미지 +20%. 머리 파괴 확률 +30%\n팔다리 파괴 확률 +20%
perkBoomStickRank4Desc,샷건의 데미지 +40%. 연사속도 +30%. 재장전속도 +25%\n헤드샷 데미지 +20%. 머리 파괴 확률 +30%\n팔다리 파괴 확률 +30%
perkBoomStickRank5Desc,샷건의 데미지 +50%. 연사속도 +35%. 재장전속도 +30%\n헤드샷 데미지 +30%. 머리 파괴 확률 +45%\n팔다리 파괴 확률 +45%
perkBoomStickRank1ShortDesc,붐스틱 1
perkBoomStickRank2ShortDesc,붐스틱 2
perkBoomStickRank3ShortDesc,붐스틱 3
perkBoomStickRank4ShortDesc,붐스틱 4
perkBoomStickRank5ShortDesc,붐스틱 5
perkBetterLeadThanDeadName,죽느냐 쏘느냐
perkBetterLeadThanDeadDesc,갈기면 되는데 명중률이 왜 필요해요?
perkBetterLeadThanDeadRank1Desc,자동화기의 데미지 +10%. 연사속도 +15%\n재장전속도 +10%. 헤드샷 데미지 +5%\n머리 파괴 확률 +5%. 팔다리 파괴 확률 +5%
perkBetterLeadThanDeadRank2Desc,자동화기의 데미지 +20%. 연사속도 +20%\n재장전속도 +15%. 헤드샷 데미지 +5%\n머리 파괴 확률 +5%. 팔다리 파괴 확률 +10%
perkBetterLeadThanDeadRank3Desc,자동화기의 데미지 +30%. 연사속도 +25%\n재장전속도 +20%. 헤드샷 데미지 +10%\n머리 파괴 확률 +10%. 팔다리 파괴 확률 +20%
perkBetterLeadThanDeadRank4Desc,자동화기의 데미지 +40%. 연사속도 +30%\n재장전속도 +25%. 헤드샷 데미지 +10%\n머리 파괴 확률 +10%. 팔다리 파괴 확률 +30%
perkBetterLeadThanDeadRank5Desc,자동화기의 데미지 +50%. 연사속도 +35%\n재장전속도 +30%. 헤드샷 데미지 +15%\n머리 파괴 확률 +15%. 팔다리 파괴 확률 +45%
perkBetterLeadThanDeadRank1ShortDesc,죽느냐 쏘느냐 1
perkBetterLeadThanDeadRank2ShortDesc,죽느냐 쏘느냐 2
perkBetterLeadThanDeadRank3ShortDesc,죽느냐 쏘느냐 3
perkBetterLeadThanDeadRank4ShortDesc,죽느냐 쏘느냐 4
perkBetterLeadThanDeadRank5ShortDesc,죽느냐 쏘느냐 5
perkRobinHoodName,로빈 후드
perkRobinHoodDesc,숲의 제왕입니다\n당신보다 느린 적은 스치지도 못합니다\n활과 석궁을 더 잘 조작합니다
perkRobinHoodRank1Desc,활의 연사속도 +25%. 활과 석궁의 데미지 +10%\n재장전속도 +10%. 헤드샷 데미지 +10%\n머리 파괴확률 +15%. 팔다리 파괴확률 +5%\n사거리 +10%. 투사체속도 +10%
perkRobinHoodRank2Desc,활의 연사속도 +25%. 활과 석궁의 데미지 +20%\n재장전속도 +15%. 헤드샷 데미지 +10%\n머리 파괴확률 +15%. 팔다리 파괴확률 +10%\n사거리 +10%. 투사체속도 +10%
perkRobinHoodRank3Desc,활의 연사속도 +50%. 활과 석궁의 데미지 +30%\n재장전속도 +20%. 헤드샷 데미지 +20%\n머리 파괴확률 +30%. 팔다리 파괴확률 +20%\n사거리 +20%. 투사체속도 +20%\n50% 확률로 적 기절
perkRobinHoodRank4Desc,활의 연사속도 +50%. 활과 석궁의 데미지 +40%\n재장전속도 +25%. 헤드샷 데미지 +20%\n머리 파괴확률 +30%. 팔다리 파괴확률 +30%\n사거리 +20%. 투사체속도 +20%\n65% 확률로 적 기절
perkRobinHoodRank5Desc,활의 연사속도 +75%. 활과 석궁의 데미지 +50%\n재장전속도 +30%. 헤드샷 데미지 +30%\n머리 파괴확률 +45%. 팔다리 파괴확률 +45%\n사거리 +30%. 투사체속도 +30%\n80% 확률로 적 기절. 50% 확률로 적 불구
perkRobinHoodRank1ShortDesc,로빈 후드 1
perkRobinHoodRank2ShortDesc,로빈 후드 2
perkRobinHoodRank3ShortDesc,로빈 후드 3
perkRobinHoodRank4ShortDesc,로빈 후드 4
perkRobinHoodRank5ShortDesc,로빈 후드 5
perkThisIsMyRifleName,내 라이플 맛 좀 봐라!
perkThisIsMyRifleDesc,내 라이플 맛 좀 봐라! 다른 라이플과 다른게 없어보이지만 쓰면 쓸수록 더 좋아진다고!\n매 등급마다 연사속도와 재장전속도가 빨라집니다. 라이플을 더 잘 조작합니다
perkThisIsMyRifleRank1Desc,라이플의 데미지 +10%. 연사속도 +10%\n재장전속도 +10%. 헤드샷 데미지 +10%\n머리 파괴확률 +15%. 팔다리 파괴확률 +5%\n사거리 +10%
perkThisIsMyRifleRank2Desc,라이플의 데미지 +10%. 연사속도 +20%\n재장전속도 +15%. 헤드샷 데미지 +10%\n머리 파괴확률 +15%. 팔다리 파괴확률 +10%\n사거리 +10%
perkThisIsMyRifleRank3Desc,"라이플의 데미지 +10%. 연사속도 +30%\n재장전속도 +20%. 헤드샷 데미지 +20%\n머리 파괴확률 +30%. 팔다리 파괴확률 +20%\n사거리 +20%\n연속 처치: 연속적으로 적을 처치할 시 10%, 20%, 최대 30%까지 데미지 보너스가 증가합니다"
perkThisIsMyRifleRank4Desc,"라이플의 데미지 +10%. 연사속도 +40%\n재장전속도 +25%. 헤드샷 데미지 +20%\n머리 파괴확률 +30%. 팔다리 파괴확률 +30%\n사거리 +20%\n연속 처치: 연속적으로 적을 처치할 시 20%, 30%, 최대 40%까지 데미지 보너스가 증가합니다"
perkThisIsMyRifleRank5Desc,"라이플의 데미지 +10%. 연사속도 +50%\n재장전속도 +30%. 헤드샷 데미지 +30%\n머리 파괴확률 +45%. 팔다리 파괴확률 +45%\n사거리 +30%\n연속 처치: 연속적으로 적을 처치할 시 30%, 40%, 최대 50%까지 데미지 보너스가 증가합니다"
perkDeadEyeDesc,라이플로 예리한 조준을 하는 데 특화되어 완벽히 박히는 탄환으로 목표를 제거합니다. 한 방으로 한 명씩
perkDeadEyeName,저격의 명수
perkDeadEyeRank1Desc,무차별 사격
perkDeadEyeRank2Desc,소총수
perkDeadEyeRank3Desc,명사수
perkDeadEyeRank4Desc,일등사수
perkDeadEyeRank5Desc,저격의 명수
perkCraftArmorName,방어구 제작
perkCraftArmorDesc,"더 좋은 방어구를 원하나요?\n대상 아이템: 패딩, 가죽, 군용, 고철, 철제, 강철, 티타늄 방어구, 광부모자, SWAT 헬멧, 소방관 헬멧"
perkCraftArmorRank1Desc,방어구 제작등급 +10. 제작시간 -1%\n11등급 이하의 방어구 수리 시 등급하락 없음
perkCraftArmorRank2Desc,방어구 제작등급 +20. 제작시간 -2%\n21등급 이하의 방어구 수리 시 등급하락 없음
perkCraftArmorRank3Desc,방어구 제작등급 +30. 제작시간 -3%\n31등급 이하의 방어구 수리 시 등급하락 없음
perkCraftArmorRank4Desc,방어구 제작등급 +40. 제작시간 -4%\n41등급 이하의 방어구 수리 시 등급하락 없음
perkCraftArmorRank5Desc,방어구 제작등급 +50. 제작시간 -5%\n51등급 이하의 방어구 수리 시 등급하락 없음
perkCraftGunsName,총기 제작
perkCraftGunsDesc,"더 좋은 총을 원하나요?\n대상 아이템: 권총, 매그넘, 자동소총, 라이플, 기관단총, 로켓탄 발사기, 코일 화기, 화염방사기"
perkCraftGunsRank1Desc,총기 제작등급 +10. 제작시간 -1%\n11등급 이하의 총기 수리 시 등급하락 없음
perkCraftGunsRank2Desc,총기 제작등급 +20. 제작시간 -2%\n21등급 이하의 총기 수리 시 등급하락 없음
perkCraftGunsRank3Desc,총기 제작등급 +30. 제작시간 -3%\n31등급 이하의 총기 수리 시 등급하락 없음
perkCraftGunsRank4Desc,총기 제작등급 +40. 제작시간 -4%\n41등급 이하의 총기 수리 시 등급하락 없음
perkCraftGunsRank5Desc,총기 제작등급 +50. 제작시간 -5%\n51등급 이하의 총기 수리 시 등급하락 없음
perkCraftScienceName,과학 제작
perkCraftScienceDesc,더 좋은 장치를 원하나요?\n개조 부품 레시피 해제\n(자동차 관련 물품 제작등급 +10 ~ +50)
perkCraftScienceRank1Desc,1등급 개조 부품 레시피 해제. 제작시간 -1%. 배턴의 데미지 +10%. 블록 데미지 +20%
perkCraftScienceRank2Desc,제작시간 -2%. 배턴의 데미지 +20%. 블록 데미지 +40%
perkCraftScienceRank3Desc,2등급 개조 부품 레시피 해제. 제작시간 -3%. 배턴의 데미지 +30%. 블록 데미지 +60%
perkCraftScienceRank4Desc,제작시간 -4%. 배턴의 데미지 +40%. 블록 데미지 +80%
perkCraftScienceRank5Desc,3등급 개조 부품 레시피 해제. 제작시간 -5%. 배턴의 데미지 +50%. 블록 데미지 +100%
perkCraftToolsName,도구 제작
perkCraftToolsDesc,"더 좋은 도구를 원하나요 ? 당신을 위한 특성입니다\n네일건,돌망치,장도리,소방도끼,삽,곡괭이,전기톱,나사송곳,괭이,렌치,래칫,임팩트드라이버 제작등급 증가"
perkCraftToolsRank1Desc,도구 제작등급 +10. 제작시간 -1%\n11등급 이하의 도구 수리 시 등급하락 없음
perkCraftToolsRank2Desc,도구 제작등급 +20. 제작시간 -1%\n21등급 이하의 도구 수리 시 등급하락 없음
perkCraftToolsRank3Desc,도구 제작등급 +30. 제작시간 -1%\n31등급 이하의 도구 수리 시 등급하락 없음
perkCraftToolsRank4Desc,도구 제작등급 +40. 제작시간 -1%\n41등급 이하의 도구 수리 시 등급하락 없음
perkCraftToolsRank5Desc,도구 제작등급 +50. 제작시간 -1%\n51등급 이하의 도구 수리 시 등급하락 없음
perkCraftWeaponsName,무기 제작
perkCraftWeaponsDesc,"더 좋은 무기를 원하나요 ? 당신을 위한 특성입니다.\n활, 석궁, 곤봉, 슬레지해머, 칼, 창, 전투도끼, 배턴, 너클 제작등급 증가"
perkCraftWeaponsRank1Desc,무기 제작등급 +10. 제작시간 -1%\n11등급 이하의 무기 수리 시 등급하락 없음
perkCraftWeaponsRank2Desc,무기 제작등급 +20. 제작시간 -2%\n21등급 이하의 무기 수리 시 등급하락 없음
perkCraftWeaponsRank3Desc,무기 제작등급 +30. 제작시간 -3%\n31등급 이하의 무기 수리 시 등급하락 없음
perkCraftWeaponsRank4Desc,무기 제작등급 +40. 제작시간 -4%\n41등급 이하의 무기 수리 시 등급하락 없음
perkCraftWeaponsRank5Desc,무기 제작등급 +50. 제작시간 -5%\n51등급 이하의 무기 수리 시 등급하락 없음
perkQuickerCraftingName,더 빠른 제작
perkQuickerCraftingDesc,더 빨리 제작해서 시간을 아낍니다. 종말의 세상에서 시간은 매우 귀중하답니다.
perkQuickerCraftingRank1Desc,제작시간 -10%
perkQuickerCraftingRank2Desc,제작시간 -20%
perkQuickerCraftingRank3Desc,제작시간 -30%
perkQuickerCraftingRank10Desc,제작시간 -100%
perkLockPickingDesc,자물쇠를 빨리 따는 방법과 자물쇠 따개를 덜 부러뜨리는 방법을 배웁니다
perkLockPickingName,자물쇠 따기
perkLockPickingRank1Desc,아마추어
perkLockPickingRank1LongDesc,이제 막 이짓거리를 배우기 시작했습니다\n자물쇠 따개 레시피 해제\n자물쇠따는 시간 -10%. 자물쇠 따개 부러뜨릴 확률 -15%
perkLockPickingRank2Desc,빈집털이범
perkLockPickingRank2LongDesc,이름을 알리기 시작했습니다\n자물쇠 따개 레시피 해제\n자물쇠따는 시간 -20%. 자물쇠 따개 부러뜨릴 확률 -30%
perkLockPickingRank3Desc,자물쇠 장수
perkLockPickingRank3LongDesc,점점 능숙해지고 있습니다\n자물쇠 따개 레시피 해제\n자물쇠따는 시간 -30%. 자물쇠 따개 부러뜨릴 확률 -45%
perkLockPickingRank4Desc,자물쇠 장인
perkLockPickingRank4LongDesc,아직 애먹이는 자물쇠가 남아있습니다\n자물쇠 따개 레시피 해제\n자물쇠따는 시간 -40%. 자물쇠 따개 부러뜨릴 확률 -60%
perkLockPickingRank5Desc,금고털이
perkLockPickingRank5LongDesc,아무리 안전한 금고도 힘 쓰기도 전에 열립니다!\n자물쇠 따개 레시피 해제\n자물쇠따는 시간 -50%. 자물쇠 따개 부러뜨릴 확률 -75%\n자물쇠 따개 뭉치 레시피 해제
perkTheSurvivorName,생존자
perkBetterBarterDesc,지역 상인 설득에 특화되어 더 좋은 거래를 할 수 있고 정말 좋은 물건들이 쌓여있는 상인의 비밀 은닉처를 열 수 있습니다
perkBetterBarterName,멋진 교환자
perkBetterBarterRank1Desc,수완가
perkBetterBarterRank2Desc,세일즈맨
perkBetterBarterRank3Desc,세일즈 매니저
perkBetterBarterRank4Desc,월스트리트의 태풍
perkBetterBarterRank5Desc,기업 마케팅 CEO
perkBetterBarterRank1LongDesc,판매금액 +10%. 구매금액 -5%
perkBetterBarterRank2LongDesc,판매금액 +20%. 구매금액 -10%
perkBetterBarterRank3LongDesc,판매금액 +30%. 구매금액 -15%\n상인의 비밀 은닉처에서 나쁘지 않은 약탈품을 발견할 수 있습니다
perkBetterBarterRank4LongDesc,판매금액 +40%. 구매금액 -20%\n상인의 비밀 은닉처에서 좋은 약탈품을 발견할 수 있습니다
perkBetterBarterRank5LongDesc,판매금액 +50%. 구매금액 -25%\n상인의 비밀 은닉처에서 더 좋은 약탈품을 발견할 수 있습니다
perkConcreteMixingName,콘크리트 혼합
perkConcreteMixingRankTitle,콘크리트 혼합
perkConcreteMixingDesc,건물을 건설하기 위해 콘크리트 다루는 법을 배우세요
perkConcreteMixingRank1Desc,"[DECEA3]요구사항:[-] 과학 제작 2, 채굴도구 숙련도 20, 직업: 노동자 불가, 플레이어 레벨 20\n시멘트 믹서, 시멘트, 콘크리트 혼합물 레시피 해제"
perkDoItYourselfName,DIY
perkDoItYourselfDesc,나만의 부품을 제작하는 방법을 배웁니다
perkDoItYourselfRank1Title,DIY 1
perkDoItYourselfRank2Title,DIY 2
perkDoItYourselfRank3Title,DIY 3
perkDoItYourselfRank1Desc,"[DECEA3]요구사항:[-] 과학 제작 3\n기계 부품, 전기 부품 레시피 해제"
perkDoItYourselfRank2Desc,[DECEA3]요구사항:[-] 과학 제작 4\n절연체 레시피 해제
